epoch,batch,loss,classification_loss,bbox_regression_loss
0,275,1.4585292339324951,1.1295149326324463,0.3290143609046936
0,276,1.4882330894470215,1.1353998184204102,0.3528333306312561
0,277,1.523149013519287,1.1385581493377686,0.3845908045768738
0,278,1.4632916450500488,1.1357053518295288,0.32758623361587524
0,279,1.5902539491653442,1.125849723815918,0.46440422534942627
0,280,1.5640623569488525,1.1352481842041016,0.428814172744751
0,281,1.4916696548461914,1.1243877410888672,0.367281973361969
0,282,1.4648804664611816,1.116757869720459,0.34812259674072266
0,283,1.6780526638031006,1.3152985572814941,0.36275410652160645
0,284,1.5283634662628174,1.1558728218078613,0.37249070405960083
0,285,1.4223328828811646,1.122233510017395,0.30009937286376953
0,286,1.6248127222061157,1.1529102325439453,0.4719024896621704
0,287,1.5563205480575562,1.1705536842346191,0.385766863822937
0,288,1.5476560592651367,1.1369481086730957,0.410707950592041
0,289,1.6524019241333008,1.1584835052490234,0.49391841888427734
0,290,1.479701042175293,1.150084137916565,0.32961684465408325
0,291,1.5896674394607544,1.1387336254119873,0.4509338140487671
0,292,1.974440336227417,1.2545506954193115,0.7198896408081055
0,293,1.5314780473709106,1.136657476425171,0.39482057094573975
0,294,1.526646614074707,1.1557881832122803,0.370858371257782
0,295,1.5267455577850342,1.1282422542572021,0.39850327372550964
0,296,1.6470346450805664,1.200943946838379,0.4460906386375427
0,297,1.5773842334747314,1.1354422569274902,0.4419419765472412
0,298,1.494829535484314,1.1818491220474243,0.31298041343688965
0,299,1.546558141708374,1.1697924137115479,0.37676578760147095
0,300,1.5050814151763916,1.1164170503616333,0.3886643648147583
0,301,1.5356345176696777,1.1218886375427246,0.4137459099292755
0,302,1.6946934461593628,1.3275816440582275,0.36711180210113525
0,303,1.4572467803955078,1.1188944578170776,0.3383522629737854
0,304,1.4371676445007324,1.1135956048965454,0.323572039604187
0,305,1.388787031173706,1.1299456357955933,0.258841335773468
0,306,1.5207901000976562,1.1481279134750366,0.37266212701797485
0,307,1.4418249130249023,1.1986134052276611,0.24321144819259644
0,308,1.5579113960266113,1.1184773445129395,0.4394340515136719
0,309,1.5915672779083252,1.155670166015625,0.4358971118927002
0,310,1.5412311553955078,1.1348519325256348,0.4063792824745178
0,311,1.664917230606079,1.3138554096221924,0.3510618507862091
0,312,1.6621975898742676,1.1302990913391113,0.531898558139801
0,313,1.4264954328536987,1.1271133422851562,0.2993820905685425
0,314,1.5492295026779175,1.1025065183639526,0.44672298431396484
0,315,1.9498134851455688,1.5228520631790161,0.42696142196655273
0,316,1.5813777446746826,1.1471830606460571,0.4341946244239807
0,317,1.669089436531067,1.1569559574127197,0.5121334791183472
0,318,1.489432692527771,1.122847557067871,0.3665851354598999
0,319,1.383805274963379,1.1269301176071167,0.2568751573562622
0,320,1.5357121229171753,1.1765779256820679,0.3591341972351074
0,321,1.6142390966415405,1.1308767795562744,0.4833623170852661
0,322,1.5796796083450317,1.1892881393432617,0.39039146900177
0,323,1.5125411748886108,1.1236298084259033,0.3889113962650299
0,324,1.5469411611557007,1.1197588443756104,0.4271823465824127
0,325,1.7848796844482422,1.207452416419983,0.5774272084236145
0,326,1.4854333400726318,1.13712477684021,0.34830862283706665
0,327,1.5070843696594238,1.1339197158813477,0.3731645941734314
0,328,1.5598652362823486,1.2104496955871582,0.34941554069519043
0,329,1.534180998802185,1.1230902671813965,0.4110907316207886
0,330,1.5914686918258667,1.1289290189743042,0.4625396728515625
0,331,1.5083093643188477,1.1230292320251465,0.38528016209602356
0,332,1.4438450336456299,1.114475131034851,0.3293699026107788
0,333,1.510716438293457,1.1273372173309326,0.3833792209625244
0,334,1.4913251399993896,1.124027967453003,0.3672972321510315
0,335,1.5223851203918457,1.2419312000274658,0.28045395016670227
0,336,1.5507209300994873,1.1114388704299927,0.43928200006484985
0,337,1.5778495073318481,1.1233606338500977,0.4544888734817505
0,338,1.6406354904174805,1.1578710079193115,0.48276448249816895
0,339,1.5765235424041748,1.1630277633666992,0.4134957194328308
0,340,1.3750585317611694,1.12082040309906,0.2542381286621094
0,341,1.49961519241333,1.1468837261199951,0.3527314364910126
0,342,1.3793634176254272,1.0942437648773193,0.2851196527481079
0,343,1.4351952075958252,1.1173176765441895,0.31787747144699097
0,344,1.5300066471099854,1.2229894399642944,0.3070172369480133
0,345,1.4558278322219849,1.135338544845581,0.3204892873764038
0,346,1.5173132419586182,1.112109661102295,0.40520358085632324
0,347,1.6206623315811157,1.1203908920288086,0.5002714395523071
0,348,1.4122216701507568,1.1185133457183838,0.29370829463005066
0,349,1.4654442071914673,1.181115984916687,0.2843282222747803
0,350,1.4270174503326416,1.140498399734497,0.2865190804004669
0,351,1.512846827507019,1.0803405046463013,0.4325063228607178
0,352,1.6547154188156128,1.1869454383850098,0.467769980430603
0,353,1.4068530797958374,1.1292450428009033,0.27760806679725647
0,354,1.5843276977539062,1.1602247953414917,0.42410290241241455
0,355,1.404318928718567,1.1899645328521729,0.21435442566871643
0,356,1.6457574367523193,1.1532764434814453,0.4924810528755188
0,357,1.4919567108154297,1.2225050926208496,0.26945167779922485
0,358,1.4498627185821533,1.1816036701202393,0.2682589888572693
0,359,1.6386871337890625,1.2729188203811646,0.3657682538032532
0,360,1.553952932357788,1.138932228088379,0.41502073407173157
0,361,1.4655654430389404,1.1357718706130981,0.3297936022281647
0,362,1.4752179384231567,1.1520605087280273,0.3231574296951294
0,363,1.4616142511367798,1.1698439121246338,0.291770339012146
0,364,1.504453420639038,1.1683733463287354,0.3360801339149475
0,365,1.7635180950164795,1.2716641426086426,0.49185389280319214
0,366,1.5494937896728516,1.128258228302002,0.4212356209754944
0,367,1.6215159893035889,1.1553082466125488,0.4662078022956848
0,368,1.3671119213104248,1.091397762298584,0.27571409940719604
0,369,1.587155818939209,1.2343459129333496,0.35280996561050415
0,370,1.4990440607070923,1.1430573463439941,0.35598671436309814
0,371,1.528115153312683,1.1673250198364258,0.3607901334762573
0,372,1.5119645595550537,1.1739625930786133,0.33800196647644043
0,373,1.4496209621429443,1.0910117626190186,0.358609139919281
0,374,1.4464980363845825,1.1254429817199707,0.3210550546646118
0,375,1.4904922246932983,1.1416168212890625,0.3488754332065582
0,376,1.9329832792282104,1.4065443277359009,0.5264389514923096
0,377,1.4122686386108398,1.1063313484191895,0.3059373199939728
0,378,1.4804456233978271,1.1079516410827637,0.37249404191970825
0,379,2.135124921798706,1.6466015577316284,0.4885233938694
0,380,1.4740228652954102,1.1252813339233398,0.3487415015697479
0,381,1.9504467248916626,1.3752728700637817,0.5751738548278809
0,382,1.659904956817627,1.239060401916504,0.42084449529647827
0,383,1.5478816032409668,1.1154985427856445,0.43238309025764465
0,384,1.41404128074646,1.0760064125061035,0.33803480863571167
0,385,1.5140762329101562,1.0978658199310303,0.416210412979126
0,386,1.4502897262573242,1.0932037830352783,0.3570859432220459
0,387,1.4554755687713623,1.1236066818237305,0.33186888694763184
0,388,1.529928207397461,1.141226887702942,0.3887013792991638
0,389,1.4344886541366577,1.0789837837219238,0.3555048704147339
0,390,1.6543623208999634,1.1093239784240723,0.5450383424758911
0,391,1.4250943660736084,1.1451983451843262,0.2798960506916046
